"pig_ensembl_gene_id","pig_gene_name","pig_entrezgene_id","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","human_entrezgene_id","cow_ensembl_gene_id","cow_gene_name","cow_entrezgene_id"
"ENSSSCG00000020736","ADD2",100624449,"ENSG00000075340","ADD2",119,"ENSBTAG00000009076","ADD2",518896
"ENSSSCG00000006191","XKR9",100154419,"ENSG00000221947","XKR9",389668,"ENSBTAG00000048138","XKR9",100300765
"ENSSSCG00000005454","TXNDC8",100359359,"ENSG00000204193","TXNDC8",255220,"ENSBTAG00000010535","TXNDC8",777785
"ENSSSCG00000006192","LACTB2",100153212,"ENSG00000147592","LACTB2",51110,"ENSBTAG00000001808","LACTB2",535021
"ENSSSCG00000006193","TRAM1",100151996,"ENSG00000067167","TRAM1",23471,"ENSBTAG00000007562","TRAM1",281546
"ENSSSCG00000008388","REL",100525104,"ENSG00000162924","REL",5966,"ENSBTAG00000015386","REL",509135
"ENSSSCG00000022561","MIR138-2",NA,"ENSG00000207649","MIR138-2",406930,"ENSBTAG00000029938","MIR138-2",NA
"ENSSSCG00000028710","MIR140",NA,"ENSG00000208017","MIR140",406932,"ENSBTAG00000029771","MIR140",NA
"ENSSSCG00000005455","SVEP1",100155613,"ENSG00000165124","SVEP1",79987,"ENSBTAG00000020243","SVEP1",781282
"ENSSSCG00000008326","TGFA",397484,"ENSG00000163235","TGFA",7039,"ENSBTAG00000000783","TGFA",540388
"ENSSSCG00000006194","NCOA2",100135658,"ENSG00000140396","NCOA2",10499,"ENSBTAG00000020312","NCOA2",508162
"ENSSSCG00000019199","ssc-mir-708",100498793,"ENSG00000211997","MIR708",100126333,"ENSBTAG00000036438","bta-mir-708",100313079
"ENSSSCG00000015638","RHEX",NA,"ENSG00000263961","RHEX",440712,"ENSBTAG00000008513","RHEX",616928
"ENSSSCG00000006195","PRDM14",100519142,"ENSG00000147596","PRDM14",63978,"ENSBTAG00000000060","PRDM14",100140032
"ENSSSCG00000010403","MARCHF8",100157416,"ENSG00000165406","MARCHF8",220972,"ENSBTAG00000019537","MARCHF8",540667
"ENSSSCG00000006197","SULF1",100152427,"ENSG00000137573","SULF1",23213,"ENSBTAG00000004720","SULF1",535166
"ENSSSCG00000010404","ALOX5",100156205,"ENSG00000012779","ALOX5",240,"ENSBTAG00000020319","ALOX5",404074
"ENSSSCG00000025160","DPF1",100625938,"ENSG00000011332","DPF1",8193,"ENSBTAG00000007216","DPF1",515409
"ENSSSCG00000023409","TIA1",100736894,"ENSG00000116001","TIA1",7072,"ENSBTAG00000019182","TIA1",538533
"ENSSSCG00000057219","OR13A1",NA,"ENSG00000256574","OR13A1",79290,"ENSBTAG00000040143","OR13A1",520012
"ENSSSCG00000015302","STEAP2",NA,"ENSG00000157214","STEAP2",261729,"ENSBTAG00000003506","STEAP2",504616
"ENSSSCG00000001474","RXRB",100156801,"ENSG00000204231","RXRB",6257,"ENSBTAG00000000602","RXRB",504943
"ENSSSCG00000036964","FAM83H",110260409,"ENSG00000180921","FAM83H",286077,"ENSBTAG00000038682","FAM83H",524974
"ENSSSCG00000042874","ZNF22",100739398,"ENSG00000165512","ZNF22",7570,"ENSBTAG00000037913","ZNF22",768051
"ENSSSCG00000029662","RASSF4",100152580,"ENSG00000107551","RASSF4",83937,"ENSBTAG00000002669","RASSF4",510549
"ENSSSCG00000035933","MAPK15",110260411,"ENSG00000181085","MAPK15",225689,"ENSBTAG00000019864","MAPK15",512125
"ENSSSCG00000022256","DEPP1",100621791,"ENSG00000165507","DEPP1",11067,"ENSBTAG00000002670","DEPP1",613715
"ENSSSCG00000039679","ZNF623",110260414,"ENSG00000183309","ZNF623",9831,"ENSBTAG00000045791","ZNF623",540256
"ENSSSCG00000025787","TMEM72",100512136,"ENSG00000187783","TMEM72",643236,"ENSBTAG00000052544","TMEM72",513137
"ENSSSCG00000031698","GFUS",100620054,"ENSG00000104522","GFUS",7264,"ENSBTAG00000034691","GFUS",513158
"ENSSSCG00000021276","TEX47",NA,"ENSG00000164645","TEX47",219557,"ENSBTAG00000032393","TEX47",781500
"ENSSSCG00000008332","C2orf42",100511319,"ENSG00000115998","C2orf42",54980,"ENSBTAG00000016939","C11H2orf42",540909
"ENSSSCG00000021075","TDRD1",100157555,"ENSG00000095627","TDRD1",56165,"ENSBTAG00000006855","TDRD1",536516
"ENSSSCG00000038077","PPP1R14A",397610,"ENSG00000167641","PPP1R14A",94274,"ENSBTAG00000023472","PPP1R14A",615348
"ENSSSCG00000032763","PYCR3",100516800,"ENSG00000104524","PYCR3",65263,"ENSBTAG00000016810","PYCR3",512526
"ENSSSCG00000056128","PCBP1",100511501,"ENSG00000169564","PCBP1",5093,"ENSBTAG00000008985","PCBP1",509917
"ENSSSCG00000005456","MUSK",100515121,"ENSG00000030304","MUSK",4593,"ENSBTAG00000002744","MUSK",540052
"ENSSSCG00000002954","SPINT2",100515207,"ENSG00000167642","SPINT2",10653,"ENSBTAG00000000182","SPINT2",507484
"ENSSSCG00000008334","MXD1",100625349,"ENSG00000059728","MXD1",4084,"ENSBTAG00000001042","MXD1",514626
"ENSSSCG00000040119","TIGD5",110260410,"ENSG00000179886","TIGD5",84948,"ENSBTAG00000061239","TIGD5",101903505
"ENSSSCG00000010649","VWA2",100152718,"ENSG00000165816","VWA2",340706,"ENSBTAG00000006860","VWA2",530237
"ENSSSCG00000010650","AFAP1L2",100157959,"ENSG00000169129","AFAP1L2",84632,"ENSBTAG00000004895","AFAP1L2",615436
"ENSSSCG00000055397","NAPRT",403161,"ENSG00000147813","NAPRT",93100,"ENSBTAG00000014642","NAPRT",399559
"ENSSSCG00000002952","YIF1B",100514844,"ENSG00000167645","YIF1B",90522,"ENSBTAG00000027711","YIF1B",617320
"ENSSSCG00000008336","ANXA4",100312960,"ENSG00000196975","ANXA4",307,"ENSBTAG00000001105","ANXA4",281625
"ENSSSCG00000006948","MROH6",100737318,"ENSG00000204839","MROH6",642475,"ENSBTAG00000034613","MROH6",789886
"ENSSSCG00000035140","MIR135B",NA,"ENSG00000199059","MIR135B",442891,"ENSBTAG00000029815","bta-mir-135b",100313451
"ENSSSCG00000061504","CFAP69",NA,"ENSG00000105792","CFAP69",79846,"ENSBTAG00000003508","CFAP69",100847237
"ENSSSCG00000006955","GSDMD",100515607,"ENSG00000104518","GSDMD",79792,"ENSBTAG00000021474","GSDMD",513939
"ENSSSCG00000008337","AAK1",110255208,"ENSG00000115977","AAK1",22848,"ENSBTAG00000009343","AAK1",532546
"ENSSSCG00000013735","JUNB",100523358,"ENSG00000171223","JUNB",3726,"ENSBTAG00000012046","JUNB",514246
"ENSSSCG00000006956","ZC3H3",100517159,"ENSG00000014164","ZC3H3",23144,"ENSBTAG00000021472","ZC3H3",515615
"ENSSSCG00000038902","KCNK6",100514651,"ENSG00000099337","KCNK6",9424,"ENSBTAG00000074954","KCNK6",785418
"ENSSSCG00000006957","RHPN1",100517344,"ENSG00000158106","RHPN1",114822,"ENSBTAG00000002104","RHPN1",618397
"ENSSSCG00000002955","CATSPERG",100516914,"ENSG00000099338","CATSPERG",57828,"ENSBTAG00000000621","CATSPERG",100141222
"ENSSSCG00000010651","ABLIM1",100154343,"ENSG00000099204","ABLIM1",3983,"ENSBTAG00000004899","ABLIM1",504968
"ENSSSCG00000006959","ZNF696",NA,"ENSG00000185730","ZNF696",79943,"ENSBTAG00000067124","ZNF696",NA
"ENSSSCG00000039881","GLI4",100627184,"ENSG00000250571","GLI4",2738,"ENSBTAG00000003606","GLI4",518201
"ENSSSCG00000036658","PSMD8",100515483,"ENSG00000099341","PSMD8",5714,"ENSBTAG00000031641","PSMD8",512891
"ENSSSCG00000002957","GGN",100515664,"ENSG00000179168","GGN",199720,"ENSBTAG00000005363","GGN",100140305
"ENSSSCG00000033353","LY6H",100516078,"ENSG00000176956","LY6H",4062,"ENSBTAG00000011939","LY6H",618749
"ENSSSCG00000031723","RAB39A",NA,"ENSG00000179331","RAB39A",54734,"ENSBTAG00000018246","RAB39A",541114
"ENSSSCG00000034820","MAFA",100627724,"ENSG00000182759","MAFA",389692,"ENSBTAG00000026344","MAFA",618421
"ENSSSCG00000046524","PRR9",100626502,"ENSG00000203783","PRR9",574414,"ENSBTAG00000070983","PRR9",100296489
"ENSSSCG00000029198","CUL5",NA,"ENSG00000166266","CUL5",8065,"ENSBTAG00000012882","CUL5",510331
"ENSSSCG00000054182","LELP1",100626436,"ENSG00000203784","LELP1",149018,"ENSBTAG00000032995","LELP1",767996
"ENSSSCG00000035216","SPRED3",100515836,"ENSG00000188766","SPRED3",399473,"ENSBTAG00000017678","SPRED3",613633
"ENSSSCG00000042100","OR2T1",110259737,"ENSG00000175143","OR2T1",26696,"ENSBTAG00000024653","OR2T1",616938
"ENSSSCG00000005423","ABCA1",100152112,"ENSG00000165029","ABCA1",19,"ENSBTAG00000020661","ABCA1",535379
"ENSSSCG00000044276","OR2T6",100623613,"ENSG00000198104","OR2T6",254879,"ENSBTAG00000045644","OR2T6",NA
"ENSSSCG00000006599","KPLCE",100514404,"ENSG00000198854","KPLCE",100129271,"ENSBTAG00000046138","KPLCE",100139483
"ENSSSCG00000026153","ACAT1",NA,"ENSG00000075239","ACAT1",38,"ENSBTAG00000012885","ACAT1",511082
"ENSSSCG00000025007","NFU1",102165918,"ENSG00000169599","NFU1",27247,"ENSBTAG00000000141","NFU1",615964
"ENSSSCG00000010648","CCDC186",100152319,"ENSG00000165813","CCDC186",55088,"ENSBTAG00000020233","CCDC186",535781
"ENSSSCG00000061182","LCE3B",106510158,"ENSG00000187238","LCE3B",353143,"ENSBTAG00000074348","LCE3C",100295300
"ENSSSCG00000026959","NPAT",NA,"ENSG00000149308","NPAT",4863,"ENSBTAG00000010286","NPAT",526583
"ENSSSCG00000009971","ZNRF3",100153654,"ENSG00000183579","ZNRF3",84133,"ENSBTAG00000022036","ZNRF3",535441
"ENSSSCG00000008339","GFPT1",397209,"ENSG00000198380","GFPT1",2673,"ENSBTAG00000017626","GFPT1",281779
"ENSSSCG00000003498","UBXN10",100514294,"ENSG00000162543","UBXN10",127733,"ENSBTAG00000063166","UBXN10",538586
"ENSSSCG00000015008","C11orf65",NA,"ENSG00000166323","C11orf65",160140,"ENSBTAG00000054246","C15H11orf65",613764
"ENSSSCG00000031592","ZNF462",100158126,"ENSG00000148143","ZNF462",58499,"ENSBTAG00000019187","ZNF462",515561
"ENSSSCG00000025404","C22orf31",NA,"ENSG00000100249","C22orf31",25770,"ENSBTAG00000012892","C17H22orf31",615587
"ENSSSCG00000015009","POGLUT3",NA,"ENSG00000178202","POGLUT3",143888,"ENSBTAG00000008709","POGLUT3",100298704
"ENSSSCG00000039652","OTUD3",110261108,"ENSG00000169914","OTUD3",23252,"ENSBTAG00000017108","OTUD3",514809
"ENSSSCG00000009972","KREMEN1",100154052,"ENSG00000183762","KREMEN1",83999,"ENSBTAG00000009773","KREMEN1",524357
"ENSSSCG00000009975","EMID1",100152849,"ENSG00000186998","EMID1",129080,"ENSBTAG00000017738","EMID1",506282
"ENSSSCG00000039973","TAS1R2",100913086,"ENSG00000179002","TAS1R2",80834,"ENSBTAG00000015246","TAS1R2",529847
"ENSSSCG00000006609","TCHHL1",100154311,"ENSG00000182898","TCHHL1",126637,"ENSBTAG00000015854","TCHHL1",518825
"ENSSSCG00000024752","ALDH4A1",100820830,"ENSG00000159423","ALDH4A1",8659,"ENSBTAG00000030335","ALDH4A1",100126042
"ENSSSCG00000008340","ANTXR1",100513853,"ENSG00000169604","ANTXR1",84168,"ENSBTAG00000007808","ANTXR1",616010
"ENSSSCG00000009973","RHBDD3",100158098,"ENSG00000100263","RHBDD3",25807,"ENSBTAG00000017750","RHBDD3",507674
"ENSSSCG00000006612","S100A10",100515138,"ENSG00000197747","S100A10",6281,"ENSBTAG00000077740","S100A10",282466
"ENSSSCG00000006614","THEM5",100622268,"ENSG00000196407","THEM5",284486,"ENSBTAG00000000690","THEM5",525765
"ENSSSCG00000009974","EWSR1",100156911,"ENSG00000182944","EWSR1",2130,"ENSBTAG00000017755","EWSR1",534073
"ENSSSCG00000038710","TMPRSS13",NA,"ENSG00000137747","TMPRSS13",84000,"ENSBTAG00000008342","TMPRSS13",529120
"ENSSSCG00000021540","C2CD4D",100622378,"ENSG00000225556","C2CD4D",100191040,"ENSBTAG00000047528","C2CD4D",NA
"ENSSSCG00000015085","IL10RA",NA,"ENSG00000110324","IL10RA",3587,"ENSBTAG00000005215","IL10RA",513478
"ENSSSCG00000026427","RORC",100622477,"ENSG00000143365","RORC",6097,"ENSBTAG00000017405","RORC",527470
"ENSSSCG00000050318","SMIM35",NA,"ENSG00000255274","SMIM35",100526771,"ENSBTAG00000068487","SMIM35",112441617
"ENSSSCG00000026259","LINGO4",100622649,"ENSG00000213171","LINGO4",339398,"ENSBTAG00000078039","LINGO4",613529
"ENSSSCG00000027770","TDRKH",100622748,"ENSG00000182134","TDRKH",11022,"ENSBTAG00000021594","TDRKH",515706
"ENSSSCG00000003407","CASZ1",100510911,"ENSG00000130940","CASZ1",54897,"ENSBTAG00000019818","CASZ1",536765
"ENSSSCG00000021651","SCN2B",NA,"ENSG00000149575","SCN2B",6327,"ENSBTAG00000069169","SCN2B",538722
"ENSSSCG00000027091","OAZ3",100144448,"ENSG00000143450","OAZ3",51686,"ENSBTAG00000021591","OAZ3",531865
"ENSSSCG00000015089","JAML",100512978,"ENSG00000160593","JAML",120425,"ENSBTAG00000023283","JAML",509575
"ENSSSCG00000028343","MRPL9",100622852,"ENSG00000143436","MRPL9",65005,"ENSBTAG00000000797","MRPL9",505981
"ENSSSCG00000015090","MPZL3",NA,"ENSG00000160588","MPZL3",196264,"ENSBTAG00000001233","MPZL3",521837
"ENSSSCG00000015091","MPZL2",100513488,"ENSG00000149573","MPZL2",10205,"ENSBTAG00000033510","MPZL2",540423
"ENSSSCG00000006543","ADAR",100523784,"ENSG00000160710","ADAR",103,"ENSBTAG00000007519","ADAR",505134
"ENSSSCG00000015093","CD3D",396661,"ENSG00000167286","CD3D",915,"ENSBTAG00000006452","CD3D",281053
"ENSSSCG00000005437","KLF4",595111,"ENSG00000136826","KLF4",9314,"ENSBTAG00000020355","KLF4",520842
"ENSSSCG00000035529","GKN1",100502561,"ENSG00000169605","GKN1",56287,"ENSBTAG00000012949","GKN1",407211
"ENSSSCG00000025564","GAS2L1",100513569,"ENSG00000185340","GAS2L1",10634,"ENSBTAG00000012504","GAS2L1",518935
"ENSSSCG00000038802","GKN2",100125970,"ENSG00000183607","GKN2",200504,"ENSBTAG00000017199","GKN2",512001
"ENSSSCG00000009977","RASL10A",100513761,"ENSG00000100276","RASL10A",10633,"ENSBTAG00000001187","RASL10A",506193
"ENSSSCG00000006545","CHRNB2",100516491,"ENSG00000160716","CHRNB2",1141,"ENSBTAG00000007517","CHRNB2",517519
"ENSSSCG00000015095","UBE4A",100513674,"ENSG00000110344","UBE4A",9354,"ENSBTAG00000019725","UBE4A",517544
"ENSSSCG00000009978","AP1B1",100157709,"ENSG00000100280","AP1B1",162,"ENSBTAG00000001189","AP1B1",506192
"ENSSSCG00000006544","UBE2Q1",100156747,"ENSG00000160714","UBE2Q1",55585,"ENSBTAG00000007515","UBE2Q1",505133
"ENSSSCG00000022839","IFFO2",100737107,"ENSG00000169991","IFFO2",126917,"ENSBTAG00000030340","IFFO2",788579
"ENSSSCG00000038724","C3orf70",106504156,"ENSG00000187068","C3orf70",285382,"ENSBTAG00000005212","C1H3orf70",NA
"ENSSSCG00000033099","ASPRV1",102163220,"ENSG00000244617","ASPRV1",151516,"ENSBTAG00000006497","ASPRV1",NA
"ENSSSCG00000040296","EHHADH",448846,"ENSG00000113790","EHHADH",1962,"ENSBTAG00000019625","EHHADH",518852
"ENSSSCG00000006546","TDRD10",100157928,"ENSG00000163239","TDRD10",126668,"ENSBTAG00000011881","TDRD10",617793
"ENSSSCG00000006547","SHE",100152691,"ENSG00000169291","SHE",126669,"ENSBTAG00000020542","SHE",617777
"ENSSSCG00000023324","KMT2A",NA,"ENSG00000118058","KMT2A",4297,"ENSBTAG00000018093","KMT2A",508330
"ENSSSCG00000027628","IL6R",399522,"ENSG00000160712","IL6R",3570,"ENSBTAG00000018474","IL6R",507359
"ENSSSCG00000003481","PADI1",100524567,"ENSG00000142623","PADI1",29943,"ENSBTAG00000002138","PADI1",618224
"ENSSSCG00000053701","OR2V1",110259308,"ENSG00000185372","OR2V1",26693,"ENSBTAG00000078886","OR2V1",511586
"ENSSSCG00000023894","AKNA",100152364,"ENSG00000106948","AKNA",80709,"ENSBTAG00000017306","AKNA",539274
"ENSSSCG00000003623","C1orf94",100522874,"ENSG00000142698","C1orf94",84970,"ENSBTAG00000020798","C3H1orf94",541065
"ENSSSCG00000029395","TMEM25",NA,"ENSG00000149582","TMEM25",84866,"ENSBTAG00000012940","TMEM25",504393
"ENSSSCG00000003482","PADI3",100524379,"ENSG00000142619","PADI3",51702,"ENSBTAG00000012043","PADI3",508160
"ENSSSCG00000006550","ATP8B2",100517341,"ENSG00000143515","ATP8B2",57198,"ENSBTAG00000005161","ATP8B2",785713
"ENSSSCG00000009988","THOC5",NA,"ENSG00000100296","THOC5",8563,"ENSBTAG00000013150","THOC5",533001
"ENSSSCG00000029649","IFT46",NA,"ENSG00000118096","IFT46",56912,"ENSBTAG00000012941","IFT46",505579
"ENSSSCG00000011791","MAP3K13",100515448,"ENSG00000073803","MAP3K13",9175,"ENSBTAG00000017103","MAP3K13",505369
"ENSSSCG00000003527","EPHB2",100519549,"ENSG00000133216","EPHB2",2048,"ENSBTAG00000045902","EPHB2",535137
"ENSSSCG00000005490","WHRN",100520475,"ENSG00000095397","WHRN",25861,"ENSBTAG00000010107","WHRN",533033
"ENSSSCG00000006552","HAX1",100739544,"ENSG00000143575","HAX1",10456,"ENSBTAG00000013025","HAX1",506895
"ENSSSCG00000051359","NIPSNAP1",100152826,"ENSG00000184117","NIPSNAP1",8508,"ENSBTAG00000013152","NIPSNAP1",614972
"ENSSSCG00000006196","SLCO5A1",100157250,"ENSG00000137571","SLCO5A1",81796,"ENSBTAG00000032881","SLCO5A1",535202
"ENSSSCG00000006727","WDR3",100154556,"ENSG00000065183","WDR3",10885,"ENSBTAG00000019937","WDR3",514870
"ENSSSCG00000028707","NF2",100520699,"ENSG00000186575","NF2",4771,"ENSBTAG00000013153","NF2",540479
"ENSSSCG00000030053","ARCN1",NA,"ENSG00000095139","ARCN1",372,"ENSBTAG00000006690","ARCN1",533078
"ENSSSCG00000006728","GDAP2",100153342,"ENSG00000196505","GDAP2",54834,"ENSBTAG00000016387","GDAP2",508774
"ENSSSCG00000005228","KCNV2",100157695,"ENSG00000168263","KCNV2",169522,"ENSBTAG00000017884","KCNV2",784234
"ENSSSCG00000038001","RBKS",102163141,"ENSG00000171174","RBKS",64080,"ENSBTAG00000031332","RBKS",513276
"ENSSSCG00000011793","LIPH",100737989,"ENSG00000163898","LIPH",200879,"ENSBTAG00000001535","LIPH",512028
"ENSSSCG00000013937","TSSK6",100518240,"ENSG00000178093","TSSK6",83983,"ENSBTAG00000006649","TSSK6",539707
"ENSSSCG00000003483","PADI4",100524749,"ENSG00000159339","PADI4",23569,"ENSBTAG00000012052","PADI4",508161
"ENSSSCG00000024578","PHLDB1",NA,"ENSG00000019144","PHLDB1",23187,"ENSBTAG00000016197","PHLDB1",533996
"ENSSSCG00000025869","CABP7",100738645,"ENSG00000100314","CABP7",164633,"ENSBTAG00000017886","CABP7",616078
"ENSSSCG00000008549","SLC4A1AP",100521846,"ENSG00000163798","SLC4A1AP",22950,"ENSBTAG00000018680","SLC4A1AP",533732
"ENSSSCG00000006729","TENT5C",100525341,"ENSG00000183508","TENT5C",54855,"ENSBTAG00000055713","TENT5C",517961
"ENSSSCG00000005229","VLDLR",733630,"ENSG00000147852","VLDLR",7436,"ENSBTAG00000018517","VLDLR",282123
"ENSSSCG00000024279","ZMAT5",100156892,"ENSG00000100319","ZMAT5",55954,"ENSBTAG00000017890","ZMAT5",616095
"ENSSSCG00000006726","SPAG17",100155824,"ENSG00000155761","SPAG17",200162,"ENSBTAG00000001080","SPAG17",535545
"ENSSSCG00000061158","H2BC26",100515302,"ENSG00000196890","H2BC26",128312,"ENSBTAG00000058723","H2BC26",520120
"ENSSSCG00000024550","UQCR10",100155687,"ENSG00000184076","UQCR10",29796,"ENSBTAG00000057942","UQCR10",616109
"ENSSSCG00000003449","LRRC38",100514055,"ENSG00000162494","LRRC38",126755,"ENSBTAG00000017883","LRRC38",789209
"ENSSSCG00000008548","SUPT7L",100521661,"ENSG00000119760","SUPT7L",9913,"ENSBTAG00000003906","SUPT7L",539152
"ENSSSCG00000033815","SST",494469,"ENSG00000157005","SST",6750,"ENSBTAG00000017312","SST",280932
"ENSSSCG00000025186","ASCC2",100515281,"ENSG00000100325","ASCC2",84164,"ENSBTAG00000002452","ASCC2",505503
"ENSSSCG00000020926","SDHB",414412,"ENSG00000117118","SDHB",6390,"ENSBTAG00000008314","SDHB",286840
"ENSSSCG00000008546","GPN1",100521316,"ENSG00000198522","GPN1",11321,"ENSBTAG00000003904","GPN1",508522
"ENSSSCG00000036423","CCDC50",100520765,"ENSG00000152492","CCDC50",152137,"ENSBTAG00000006945","CCDC50",529404
"ENSSSCG00000028204","TREH",NA,"ENSG00000118094","TREH",11181,"ENSBTAG00000016202","TREH",522889
"ENSSSCG00000047900","H2AC25",100621538,"ENSG00000181218","H2AC25",92815,"ENSBTAG00000037964","H2AC25",538911
"ENSSSCG00000009994","MTMR3",100157292,"ENSG00000100330","MTMR3",8897,"ENSBTAG00000001030","MTMR3",535099
"ENSSSCG00000003405","PEX14",100522811,"ENSG00000142655","PEX14",5195,"ENSBTAG00000013538","PEX14",507393
"ENSSSCG00000040535","LY6E",110260192,"ENSG00000160932","LY6E",4061,"ENSBTAG00000017040","LY6E",510977
"ENSSSCG00000015097","DDX6",NA,"ENSG00000110367","DDX6",1656,"ENSBTAG00000009067","DDX6",513906
"ENSSSCG00000009995","HORMAD2",NA,"ENSG00000176635","HORMAD2",150280,"ENSBTAG00000013877","HORMAD2",777596
"ENSSSCG00000040961","LIF",399503,"ENSG00000128342","LIF",3976,"ENSBTAG00000007424","LIF",NA
"ENSSSCG00000003529","LACTBL1",100519718,"ENSG00000215906","LACTBL1",646262,"ENSBTAG00000030413","LACTBL1",523647
"ENSSSCG00000008545","ZNF512",100521129,"ENSG00000243943","ZNF512",84450,"ENSBTAG00000003902","ZNF512",533884
"ENSSSCG00000015098","CXCR5",NA,"ENSG00000160683","CXCR5",643,"ENSBTAG00000046320","CXCR5",NA
"ENSSSCG00000015099","BCL9L",NA,"ENSG00000186174","BCL9L",283149,"ENSBTAG00000005138","BCL9L",539340
"ENSSSCG00000010212","ANK3",100154687,"ENSG00000151150","ANK3",288,"ENSBTAG00000019052","ANK3",511203
"ENSSSCG00000015100","UPK2",397075,"ENSG00000110375","UPK2",7379,"ENSBTAG00000012750","UPK2",281569
"ENSSSCG00000015101","FOXR1",NA,"ENSG00000176302","FOXR1",283150,"ENSBTAG00000014606","FOXR1",788135
"ENSSSCG00000003530","TEX46",100519199,"ENSG00000227868","TEX46",729059,"ENSBTAG00000053631","TEX46",104971365
"ENSSSCG00000015102","CENATAC",100516029,"ENSG00000186166","CENATAC",338657,"ENSBTAG00000017932","CENATAC",512413
"ENSSSCG00000037524","LY6D",100623615,"ENSG00000167656","LY6D",8581,"ENSBTAG00000034498","LY6D",618714
"ENSSSCG00000011854","LRCH3",100514426,"ENSG00000186001","LRCH3",84859,"ENSBTAG00000032839","LRCH3",786557
"ENSSSCG00000003531","KDM1A",100127157,"ENSG00000004487","KDM1A",23028,"ENSBTAG00000009500","KDM1A",532997
"ENSSSCG00000031724","LYNX1",110260197,"ENSG00000180155","LYNX1",66004,"ENSBTAG00000071963","LYNX1",516158
"ENSSSCG00000036119","LYPD2",110260198,"ENSG00000197353","LYPD2",137797,"ENSBTAG00000016210","LYPD2",790087
"ENSSSCG00000037439","TRAPPC4",NA,"ENSG00000196655","TRAPPC4",51399,"ENSBTAG00000008075","TRAPPC4",785345
"ENSSSCG00000032063","THEM6",110260200,"ENSG00000130193","THEM6",51337,"ENSBTAG00000005063","THEM6",516073
"ENSSSCG00000035372","PSCA",110260201,"ENSG00000167653","PSCA",8000,"ENSBTAG00000047022","PSCA",NA
"ENSSSCG00000037975","JRK",110260199,"ENSG00000234616","JRK",8629,"ENSBTAG00000055204","JRK",517625
"ENSSSCG00000015106","HYOU1",NA,"ENSG00000149428","HYOU1",10525,"ENSBTAG00000010322","HYOU1",282295
"ENSSSCG00000038965","ARC",110260202,"ENSG00000198576","ARC",23237,"ENSBTAG00000021639","ARC",519403
"ENSSSCG00000035891","ADGRB1",110260204,"ENSG00000181790","ADGRB1",575,"ENSBTAG00000006385","ADGRB1",524070
"ENSSSCG00000033887","PLA2G2E",110261109,"ENSG00000188784","PLA2G2E",30814,"ENSBTAG00000004418","PLA2G2E",506243
"ENSSSCG00000010214","CDK1",100155762,"ENSG00000170312","CDK1",983,"ENSBTAG00000010109","CDK1",281061
"ENSSSCG00000034429","PLA2G5",100514108,"ENSG00000127472","PLA2G5",5322,"ENSBTAG00000039122","PLA2G5",614911
"ENSSSCG00000029305","FNDC4",100625689,"ENSG00000115226","FNDC4",64838,"ENSBTAG00000018164","FNDC4",781806
"ENSSSCG00000003532","LUZP1",100620499,"ENSG00000169641","LUZP1",7798,"ENSBTAG00000009502","LUZP1",516426
"ENSSSCG00000026367","IFT172",100625100,"ENSG00000138002","IFT172",26160,"ENSBTAG00000018157","IFT172",100848219
"ENSSSCG00000059646","TNFSF15",100624969,"ENSG00000181634","TNFSF15",9966,"ENSBTAG00000018069","TNFSF15",514239
"ENSSSCG00000015107","VPS11",NA,"ENSG00000160695","VPS11",55823,"ENSBTAG00000005357","VPS11",540381
"ENSSSCG00000028327","RHOBTB1",100153330,"ENSG00000072422","RHOBTB1",9886,"ENSBTAG00000019164","RHOBTB1",540513
